,CID,standard_inchi_key,smiles
533,6604914,FEROPKNOYKURCJ-CYBMUJFWSA-N,"""COC1=CC(=C(C=C1C(=O)NC2CN3CCC2CC3)Cl)N"""
534,14742526,TZUKARBKFHPFDV-UHFFFAOYSA-N,"""CC1=C(N=CN1)CC2=NC(=CS2)C3=CNC4=CC=CC=C43"""
535,2737193,NZXGDKLTTHIYTB-UHFFFAOYSA-N,"""C1CN(CCN1)C2=NC3=CC=CC=C3N2"""
536,6426760,ZUTQCPBDRJBADG-UHFFFAOYSA-N,"""C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CCC5=CC(=CC=C5)F"""
537,74820,SYMHUEFSSMBHJA-UHFFFAOYSA-N,"""CC1=C2C(=NC=N2)N=CN1"""
538,60761,RWXRJSRJIITQAK-UHFFFAOYSA-N,"""CN1C2CCC1CC(C2)NC(=O)N3C4=CC=CC=C4NC3=O"""
539,6850813,VHGCDTVCOLNTBX-UHFFFAOYSA-N,"""CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2"""
540,89594,SNICXCGAKADSCV-JTQLQIEISA-N,"""CN1CCCC1C2=CN=CC=C2"""
541,19786480,UBXGZTRRRHVEAJ-UHFFFAOYSA-N,"""C1CN(CCN1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F"""
542,44307976,RGLVXEXQIZDZCD-UHFFFAOYSA-N,"""C1CN(CCN1)C2=NC3=CC=CC=C3N2CCCC4=CC=CC=C4"""
543,44307991,ADYMTDFOOCWUHC-UHFFFAOYSA-N,"""C1CN(CCN1)C2=NC3=CC=CC=C3N2CCC4=CC=CC=C4"""
544,9287,QSQQQURBVYWZKJ-UHFFFAOYSA-N,"""CC(CC1=CNC2=CC=CC=C21)N"""
545,76331583,BXTUHNWXQLWICJ-DIXMSKSGSA-L,"""C=CC[N+]12CCC34C1CC(C(=CCO)C2)C5=CN6C7C(=CN(C53)C8=CC=CC=C48)C9CC1C7(CC[N+]1(CC9=CCO)CC=C)C1=CC=CC=C16.[Br-].[Br-]"""
546,72698087,RVXJKDQROPYYOF-UHFFFAOYSA-N,"""C1CN(CCC1COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)F)CCC(F)(F)F"""
547,72698088,YKBQHBXRXWGQIZ-UHFFFAOYSA-N,"""C1CN(CCC1COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)F)CCCC(F)(F)F"""
548,76320939,NHUZHVAPAIJQRS-UHFFFAOYSA-N,"""C1=CC(=CC=C1CN)OCC2=CC=C(C=C2)Cl.Cl"""
549,72736159,KKYAPAJUTFYVRD-UHFFFAOYSA-N,"""C1=CC=C(C(=C1)COC2=CC=C(C=C2)CN)OC(F)(F)F.Cl"""
550,72736161,XVKBXJCHXRLYAQ-UHFFFAOYSA-N,"""C1=CC(=CC(=C1)OC(F)(F)F)COC2=CC=C(C=C2)CN.Cl"""
551,72736163,NLGKYLSBSOGION-UHFFFAOYSA-N,"""C1=CC(=CC=C1CN)OCC2=CC=C(C=C2)OC(F)(F)F.Cl"""
552,16413946,RSZFCDGHJLBYEB-UHFFFAOYSA-N,"""C1=CC=C(C=C1)COC2=CC=C(C=C2)C[NH3+].[Cl-]"""
553,75414421,VCEAPZBMHGKMHI-UHFFFAOYSA-N,"""C1=CC=C(C(=C1)COC2=CC=C(C=C2)CN)F.Cl"""
554,47003377,CYPDLWIUOMSUJR-UHFFFAOYSA-N,"""C1=CC(=CC(=C1)F)COC2=CC=C(C=C2)CN.Cl"""
555,76317227,YYONFKYBFNEIKC-UHFFFAOYSA-N,"""C1=CC(=CC=C1CN)OCC2=CC=C(C=C2)F.Cl"""
556,76317228,UZVSKGBBGCJIRV-UHFFFAOYSA-N,"""C1=CC(=CC(=C1)Cl)COC2=CC=C(C=C2)CN.Cl"""
557,25060119,VDWKDBPHAPPUBO-UHFFFAOYSA-N,"""COC1=C(C=C(C=C1)CNC(=O)C2=C(N=CC(=C2)C3=CC(=CC(=C3)Cl)Cl)C4=CN=CC=C4)OC"""
558,21509921,DVSMVUMYJDOPJQ-UHFFFAOYSA-N,"""CN1CCC2=C(C1)C3=CC=CC4=C3N2C5=CC=CC=C5CC4"""
559,73213195,RQBRUGMHSQYCNU-UHFFFAOYSA-N,"""CN1CCC2=C(C1)C3=CC=CC4=C3N2CC5=CC=CC=C5C4"""
560,73213196,XKGPHJMKJBEURD-UHFFFAOYSA-N,"""CN1CCC2=C(C1)C3=C4N2CCC5=CC=CC=C5C4=CC=C3"""
561,778,FFFHZYDWPBMWHY-UHFFFAOYSA-N,"""C(CS)C(C(=O)O)N"""
562,5684,SBPRIAGPYFYCRT-UHFFFAOYSA-N,"""COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4"""
563,10035109,YXPIBYSOCFGTHG-UHFFFAOYSA-N,"""CN1CCN=C1CC2=CN=CC=C2"""
564,68544797,MTATYSOUXXNXHF-UHFFFAOYSA-N,"""C1CN(CCN1)CC2=C3C=CN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4Br.Cl.Cl"""
565,90664904,KWSJSWCQZPEIPC-LQVXLWKRSA-N,"""CCC12CCCN3C1C4(CC3)C5CCCCC5NC4C(C2)C(=O)OC.Cl.Cl"""
566,75306277,YVENIGOVHPMTDH-UHFFFAOYSA-N,"""CN1CCC2C(C1)C3=C4N2C5=CC=CC=C5CSC4=CC=C3"""
567,90654832,QOUMVERMRHELNG-UHFFFAOYSA-N,"""CN1C(=O)C(N(C1=O)CCCCCN2CCN(CC2)C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5.Cl"""
568,90654835,IVCAEPYRFIZWLG-UHFFFAOYSA-N,"""CC1(C(=O)N(C(=O)N1CCCCCN2CCN(CC2)C3=CC=CC=C3OC)C)C4=CC=CC=C4.Cl"""
569,90654837,ILVAWRRDRHCBOI-UHFFFAOYSA-N,"""CC1(C(=O)N(C(=O)N1CCCCCN2CCN(CC2)C3=CC=CC=C3)CC4=CC=CC=C4)C.Cl"""
570,90654851,JFMXQIZKNMCOKW-UHFFFAOYSA-N,"""CC1(C(=O)N(C(=O)N1CCCCCN2CCN(CC2)C3=CC=C(C=C3)F)CC4=CC=C(C=C4)F)C.Cl"""
571,90654853,WICBFQOIMPMYDE-UHFFFAOYSA-N,"""CC1(C(=O)N(C(=O)N1CCCCCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl)CC4=C(C=C(C=C4)Cl)Cl)C.Cl"""
572,86288947,SZNATCJGGOZJDA-UHFFFAOYSA-N,"""CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)C3=CC=CC=C3OC)O)C4=CC=C(C=C4)F.Cl"""
573,72703256,JIGWWGDIEUWCOR-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=CC4=C(C=C3)C5=C(S4(=O)=O)C(=CC=C5)F"""
574,72703257,TYQSTXACTJXVQJ-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=CC4=C(C=C3)C5=C(S4(=O)=O)C=C(C=C5)F"""
575,72703471,RCCDDPHPJBBTOH-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=CC4=C(C=C3)C5=C(S4(=O)=O)C=CC(=C5)F"""
576,72703472,BKRDDYIAVADMIJ-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=C(C4=C(C=C3)C5=CC=CC=C5S4(=O)=O)F"""
577,72703473,WITLOMKPGROHOE-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=C4C5=CC=CC=C5S(=O)(=O)C4=C(C=C3)F"""
578,72702857,CTXSDFAIKXRHJK-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=CC4=C(C=C3)C5=C(S4(=O)=O)C(=CC=C5)[N+](=O)[O-]"""
579,72702858,WBOQGKDOKBETNS-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=CC4=C(C=C3)C5=C(S4(=O)=O)C=CC(=C5)[N+](=O)[O-]"""
580,72702861,BJNBJBFZIZJIQH-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=CC4=C(C=C3)C5=C(S4(=O)=O)C(=CC=C5)I"""
581,72703052,FVYGPOGSXRAZEB-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=CC4=C(C=C3)C5=C(S4(=O)=O)C=CC(=C5)I"""
582,69937258,IYUQYZMILCFRJI-INIZCTEOSA-N,"""C1CN2CCC1C(C2)N3CCN4C=CC5=C4C(=CC=C5)C3=O"""
583,69937236,IYUQYZMILCFRJI-MRXNPFEDSA-N,"""C1CN2CCC1C(C2)N3CCN4C=CC5=C4C(=CC=C5)C3=O"""
584,69937087,VVNHBZRFRXWLFQ-QGZVFWFLSA-N,"""CC1=CN2CCN(C(=O)C3=CC(=CC1=C32)Cl)C4CN5CCC4CC5"""
585,49843532,MBYAMJFNDALRJQ-OAHLLOKOSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C=CC=C5C3=O)C=N4"""
586,66898814,WLINCFBAKQHMPZ-OAHLLOKOSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C=C(C=C5C3=O)F)C=N4"""
587,69937162,JBVRKZZSTULWTO-OAHLLOKOSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C=C(C=C5C3=O)Cl)C=N4"""
588,70896220,RBNIAPFMQOKNBD-MRXNPFEDSA-N,"""CC1=CC2=C3C(=C1)C(=O)N(CCN3N=C2)C4CN5CCC4CC5"""
589,66898172,XDJFTOOYWJXAAZ-MRXNPFEDSA-N,"""COC1=CC2=C3C(=C1)C(=O)N(CCN3N=C2)C4CN5CCC4CC5"""
590,69937257,UWHBCOHEASCLEA-CQSZACIVSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C3=O)C=CC=C5NC4=O"""
591,69937654,FOVPMEXFLUOBRL-CQSZACIVSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C3=O)C=CC=C5NS4(=O)=O"""
592,59671497,OIZPYIZBDYGMNM-UHFFFAOYSA-N,"""C1CN(C(CN1)COC2=CN=CC=C2)C3=NC4=CC=CC=C4O3"""
593,90255072,DQNDQNJPABVUOS-BTQNPOSSSA-N,"""C1CN(C(CN1)COC2=CN=CC=C2)C3=NC4=C(O3)C=CC(=C4)Br.Cl"""
594,66797369,ZWCUBSOPHPGVRD-UTONKHPSSA-N,"""C1CN(C(CN1)COC2=CN=CC=C2)C3=NC4=C(O3)C=CC=N4.Cl"""
595,66797847,WVUAJTKMQULXHI-BTQNPOSSSA-N,"""COC1=CC2=C(C=C1)N=C(S2)N3CCNCC3COC4=CN=CC=C4.Cl"""
596,66797138,ABWJEIIFONCFKT-UHFFFAOYSA-N,"""C1CN(C(CN1)COC2=CN=CC=C2)C3=NC4=C(C=CC=C4S3)F.Cl"""
597,66796902,MXHSBCKYMYQTPI-UHFFFAOYSA-N,"""C1CN(C(CN1)COC2=CN=CC=C2)C3=NC4=C(C=C(C=C4S3)F)F.Cl"""
598,90643563,CBIFADZHFPXCGB-UHFFFAOYSA-N,"""COC1=CC=C(C=C1)OC(=O)N2CCNCC2COC3=CN=CC=C3.Cl"""
599,90643569,GYVJDAOHVCIKJN-UHFFFAOYSA-N,"""COC1=CC=C(C=C1)NC(=O)N2CCNCC2COC3=CN=CC=C3.Cl"""
600,90643571,GYVJDAOHVCIKJN-RSAXXLAASA-N,"""COC1=CC=C(C=C1)NC(=O)N2CCNCC2COC3=CN=CC=C3.Cl"""
601,90643575,YXVBKPDMQWCFGZ-UHFFFAOYSA-N,"""COC1=C(C=C(C=C1)NC(=O)N2CCNCC2COC3=CN=CC=C3)Cl.Cl"""
602,90643578,DSBWLGAVGSZBLW-UHFFFAOYSA-N,"""CC1=C(C=CC(=C1)NC(=O)N2CCNCC2COC3=CN=CC=C3)Br.Cl"""
603,90643579,GGWDKUQZZHJDPZ-UHFFFAOYSA-N,"""C1CN(C(CN1)COC2=CN=CC=C2)C(=O)NC3=C(C=C(C=C3)Br)F.Cl"""
604,90643581,ULCUTKYYKKNHQX-UHFFFAOYSA-N,"""C1CN(C(CN1)COC2=CN=CC=C2)C(=O)NC3=CC=C(C=C3)C(=O)C4=CC=CC=C4.Cl"""
605,90656714,MRARYZFWVQTTTE-UHFFFAOYSA-N,"""C1CN(CCN1CCC2=CNC3=C2C=C(C=C3)O)C4=CC=CC=C4"""
606,90656711,LGZBUKYZDPMWQV-UHFFFAOYSA-N,"""C1CN(CCN1CCC2=CNC3=C2C=C(C=C3)O)C4=CC=CC5=CC=CC=C54"""
607,90656685,DJAHTVFQLSUHKT-UHFFFAOYSA-N,"""CN(CCCN1CCN(CC1)C2=CC=CC=C2)C3=CC(=CC=C3)O"""
608,90656692,QDZASJHLCZFYMF-UHFFFAOYSA-N,"""CN(C1=CC(=CC=C1)O)C(=O)CCCCCN2CCN(CC2)C3=CC=CC4=CC=CC=C43.Cl"""
609,90643887,AOYJKNKRKBOUAP-UHFFFAOYSA-N,"""CC1=C(C=CC(=C1O)C(=O)CC(C)(C)C)OCCCCOC2=C(C=CC(=C2)C(=O)O)OC"""
610,14742528,OJGZHBJNBKIPHW-UHFFFAOYSA-N,"""CC1=C(N=CN1)CC2=NC(=CS2)C3=CC=CC=C3F"""
611,118706244,RQPAEAIGXOANQF-UHFFFAOYSA-N,"""CC1=CC2=CC(=C(C(=C2C(=O)O1)O)O)CCC(=O)OC"""
612,118706800,PLIHWCCORFZAAL-WLHGVMLRSA-N,"""CCOC(=O)N1CCC(CC1)CN2CCC3(CC2)CN(C4=C3C=CC=N4)C(=O)N(C)C.C(=CC(=O)O)C(=O)O"""
613,743974,FQUAFMNPXPXOJE-UHFFFAOYSA-N,"""CC1=CC(=C(C(=C1)C)NS(=O)(=O)C2=CC=C(C=C2)OC)C"""
614,72550642,JUVUVFRLXMQWRG-UHFFFAOYSA-N,"""COC1=CC=CC=C1N2CCN(CC2)CCCCC(=O)NCC3=CC=CC=C3C4=CC=CC=C4Cl"""
615,72550645,IAKYDYYOYGXWAX-UHFFFAOYSA-N,"""COC1=CC=CC=C1N2CCN(CC2)CCCCCC(=O)NCC3=CC=CC=C3C4=CC=CC=C4Cl"""
616,54767240,KEGBICCDHKITSP-UHFFFAOYSA-N,"""CN(C)CCC(C1=CC(=C(C=C1)Cl)Cl)N2CCOCC2"""
617,119376,MOZPSIXKYJUTKI-UHFFFAOYSA-N,"""CN1C=C(C2=CC=CC=C21)C(=O)OCC3CCN(CC3)CCNS(=O)(=O)C"""
618,132337,GAYSOZKZPOVDSB-HZMBPMFUSA-N,"""COC1=CC(=C(C=C1C(=O)NCC2CCN3C2CCC3)Cl)N"""
619,177336,KVCSJPATKXABRQ-UHFFFAOYSA-N,"""CCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42"""
620,122178129,PWDBREUBRYUEGC-BTJKTKAUSA-N,"""CC(C)N1CCN(CC1)C(=O)C2=CC=C(C=C2)CN3CCOCC3.C(=CC(=O)O)C(=O)O"""
621,59218182,ABJWJGMTLYSISP-UHFFFAOYSA-N,"""C1CC(C1)N2CCN(CC2)C(=O)C3=CC=C(C=C3)CN4CCOCC4"""
622,122178130,MRTJHEDYFUFHHQ-UHFFFAOYSA-N,"""C1CC1N2CCN(CC2)C(=O)C3=CC=C(C=C3)CN4CCOCC4.Cl"""
623,122186880,XYYAWEJOUNEPTR-UHFFFAOYSA-N,"""CN1CC(C2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OC)OC)C6=CC=CC=C6"""
624,122186881,CZFCLBXCYDIEPT-UHFFFAOYSA-N,"""CCOC1=C(C=C2C(CN(C3C2=C1C4=CC5=C(C=C4C3)OCO5)C)C6=CC=CC=C6)OC"""
625,122187375,WMUMDPMAVBGKFH-UHFFFAOYSA-N,"""CCCOC1=C(C=C2C(CN(C3C2=C1C4=CC5=C(C=C4C3)OCO5)C)C6=CC=CC=C6)OC"""
626,122187376,KZDZYBKXTRADGE-UHFFFAOYSA-N,"""CCCCOC1=C(C=C2C(CN(C3C2=C1C4=CC5=C(C=C4C3)OCO5)C)C6=CC=CC=C6)OC"""
627,122187377,FESBEMCDUCWSRS-UHFFFAOYSA-N,"""CCCCCCOC1=C(C=C2C(CN(C3C2=C1C4=CC5=C(C=C4C3)OCO5)C)C6=CC=CC=C6)OC"""
628,122187378,CYJCXWNNMRXTFZ-UHFFFAOYSA-N,"""CN1CC(C2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OCC6CC6)OC)C7=CC=CC=C7"""
629,122187379,PFRJZRVFRYEUFK-UHFFFAOYSA-N,"""CN1CC(C2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OCC=C)OC)C6=CC=CC=C6"""
630,122187380,VOXGFSUNUJCBDG-UHFFFAOYSA-N,"""CN1CC(C2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OCC6=CC=C(C=C6)Br)OC)C7=CC=CC=C7"""
631,122187381,GCHJSHYKQQLMEH-UHFFFAOYSA-N,"""CN1CC(C2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)O)OC)C6=CC=CC=C6"""
632,122187382,IKCBNRBKMJGBBJ-UHFFFAOYSA-N,"""CCN1CC(C2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OC)OC)C6=CC=CC=C6"""
633,122187383,OOEBRLFRLPWAPM-UHFFFAOYSA-N,"""COC1=C(C2=C3C(CC4=CC5=C(C=C42)OCO5)N(CC(C3=C1)C6=CC=CC=C6)CC7CC7)OC"""
634,121513880,KORKKQLDGMHNKO-UHFFFAOYSA-N,"""CC(C)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-]"""
635,10316297,YQSXXLHEQOZMOT-UHFFFAOYSA-N,"""C1CN(CCN1CCC2=CC3=NNN=C3C=C2)C4=CC=CC5=CC=CC=C54"""
636,122195524,AJIMVLSQIMXLNV-UHFFFAOYSA-N,"""CN1CCC2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OCC6=CC=C(C=C6)Br)OC"""
637,57989461,GDMKKRJGHYVUND-MRXNPFEDSA-N,"""CN1C2=CC=CC3=C2C(=N1)CCN(C3=O)C4CN5CCC4CC5"""
638,10131112,BPPGPYJBCVXILI-UHFFFAOYSA-N,"""CC1=C(C2=C(N1)C=CC(=C2)Cl)C3=CCNCC3"""
639,17982621,SSOHJAKQLOENEM-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)NC(=O)C3=CC4=CC=CC=C4S3"""
640,595,LEVWYRKDKASIDU-UHFFFAOYSA-N,"""C(C(C(=O)O)N)SSCC(C(=O)O)N"""
641,70896177,UYSKPMCDNLQXLI-QGZVFWFLSA-N,"""CC1=CN2CCN(C(=O)C3=CC=CC1=C32)C4CN5CCC4CC5"""
642,69937553,ZFBWQZNTQCGSCO-KRWDZBQOSA-N,"""C1CN2C=CC3=C2C(=CC=C3)C(=O)N(C1)C4CN5CCC4CC5"""
643,69937160,ZFBWQZNTQCGSCO-QGZVFWFLSA-N,"""C1CN2C=CC3=C2C(=CC=C3)C(=O)N(C1)C4CN5CCC4CC5"""
644,49871999,WLINCFBAKQHMPZ-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C=C(C=C5C3=O)F)C=N4"""
645,90348640,CSONPSGXWWHUTD-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C=C(C=C5C3=O)CO)C=N4"""
646,49872001,RBNIAPFMQOKNBD-UHFFFAOYSA-N,"""CC1=CC2=C3C(=C1)C(=O)N(CCN3N=C2)C4CN5CCC4CC5"""
647,49872002,XWUPGTBREYOJFJ-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C=C(C=C5C3=O)O)C=N4"""
648,70896232,YLPZXKURYOEIQJ-OAHLLOKOSA-N,"""C1CN2CCC1C(C2)N3CCN4C=NC5=CC=CC(=C54)C3=O"""
649,69937646,LGLCKEXISVFUDS-MRXNPFEDSA-N,"""CCC1=NC2=CC=CC3=C2N1CCN(C3=O)C4CN5CCC4CC5"""
650,70896274,NRGNXBSNUWZEIJ-HXUWFJFHSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C3=O)C=CC=C5N=C4C6=CC=CC=C6"""
651,69937187,KACRUIFNMDGLQB-HXUWFJFHSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C3=O)C=CC=C5N=C4C6=CC=CC=C6Cl"""
652,70935773,HFEFUMDVHZMGPE-UHFFFAOYSA-N,"""C1CN(C(=O)C2=C3C1=CN(C3=CC=C2)CC4=CC=C(C=C4)CO)CC56CCN(CC5)CC6"""
653,49872192,FKHIPVXDHNZSRM-UHFFFAOYSA-N,"""C1CN(C(=O)C2=C3C1=CNC3=CC=C2)CC45CCN(CC4)CC5"""
654,49872193,DUFOURYPCWYIEE-UHFFFAOYSA-N,"""C1CN2CCC1(CC2)CN3CC4=C5C(=NN4)C=CC=C5C3=O"""
655,49872194,FQYWZZQVOSFYHI-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)CN3CC4=C5C(=NN4)C=CC=C5C3=O"""
656,49872195,MUFQWBWNQHXWKT-UHFFFAOYSA-N,"""C1CN2CCC1(CC2)CN3CCN4C5=C(C=CC=C5C3=O)C=N4"""
657,49872196,TVQVUCVKRZJIOB-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)CN3CCC4=C5C(=NN4)C=CC=C5C3=O"""
658,90699698,ZTVHPOWKVOPISB-HNNXBMFYSA-N,"""CN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
659,91373465,ATTAPIQZQXPNMZ-AWEZNQCLSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=CC=C5NN4"""
660,91121998,ATTAPIQZQXPNMZ-CQSZACIVSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=CC=C5NN4"""
661,90832536,ZTVHPOWKVOPISB-OAHLLOKOSA-N,"""CN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
662,91390005,WTFBVGQGFZBITI-HNNXBMFYSA-N,"""CN1C2=CC(=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1)F"""
663,91245757,UCBSZTBOXRRYMN-INIZCTEOSA-N,"""CCN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
664,91059752,UCBSZTBOXRRYMN-MRXNPFEDSA-N,"""CCN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
