,CID,standard_inchi_key,smiles
790,3035746,UBHYDQAARZKHEZ-UHFFFAOYSA-N,"""C1=CC(=CC=C1CCN=C(N)SCCCC2=CN=CN2)I"""
791,11679149,HQYLURGLNKLOQJ-XHDPSFHLSA-N,"""CC(C1=CC=CC=C1F)OC(=O)NC2CN3CCC2CC3"""
792,5280343,REFJWTPEDVJJIY-UHFFFAOYSA-N,"""C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O"""
793,4828,JZQKKSLKJUAGIC-UHFFFAOYSA-N,"""CC(C)NCC(COC1=CC=CC2=C1C=CN2)O"""
794,44564663,BSAYMXGAHRLDCA-RTBURBONSA-N,"""CN1C(CC(C1=O)CN2CCCCC2)C#CC3=CC4=C(C=C3)OCC4"""
795,44559404,BFVXDLZRORZNHX-OCIDDWSYSA-N,"""CCC12CCCN3C1C4(CC3)C5=CC=CC=C5NC4=C(C2)C(=O)OC.Cl"""
796,25071319,KUZRWWLVBUPCRK-UHFFFAOYSA-N,"""C1CC2=CC=CC=C2C3=C(C1)C(=NC(=N3)N)N4CCNCC4"""
797,44575473,XLTANAWLDBYGFU-BVFBBISOSA-N,"""CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C"""
798,9861687,RZFPSYUVZCCIFI-UHFFFAOYSA-N,"""CCN1CCC(CC1)COC2=NC3=C(N4C2=CC=C4)SC=C3"""
799,44559159,HVWYYWIRLPBRTO-JSGCOSHPSA-N,"""C1=CC2=C(C=C1Br)NC=C2CC3C(=O)NC(C(=O)N3)CCCN=C(N)N"""
800,25179300,XFBXGLNGAUZHSF-UHFFFAOYSA-N,"""CNC1=NC(=NC2=C1C=C(C=C2)Cl)N3CCCN(CC3)C"""
801,44582675,QCFZUTYIUYQTPW-JOCHJYFZSA-N,"""COC1=C(C=CC=C1OCCF)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O"""
802,44582676,HVJOIRMQZXEGPW-UHFFFAOYSA-N,"""COC1=C(C=CC=C1OCCF)C(=O)C2CCN(CC2)CCC3=CC=C(C=C3)F"""
803,25109291,DJKJVWJQAVGLHJ-YPMHNXCESA-N,"""C1CCC2C(C1)C3=C(O2)CCC4=C3N=C(N=C4N5CCNCC5)N"""
804,44568347,FPUKGJMTLUQGFZ-UHFFFAOYSA-N,"""CCN(CC)CCCOC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31"""
805,42596959,OHOQFGDSEWQDAX-UHFFFAOYSA-N,"""CCCCNC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3C(=N2)C4=CC(=C(C=C4)F)Cl"""
806,15953802,AATPYXMXFBBKFO-UHFFFAOYSA-N,"""CC(C)C1=CC(=C(C=C1OC2=CN=C(N=C2N)N)I)OC"""
807,4581,QHGUCRYDKWKLMG-UHFFFAOYSA-N,"""C1=CC(=CC=C1C(CN)O)O"""
808,3559,LNEPOXFFQSENCJ-UHFFFAOYSA-N,"""C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F"""
809,7082,RKGYJVASTMCSHZ-UHFFFAOYSA-N,"""C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)C(F)(F)F"""
810,44456001,JDPGHZDOBUGUDU-LURJTMIESA-N,"""CC1C2=C(C=CC=C2Cl)NC(=N1)NCC(F)F"""
811,9863146,QYWDOJXSLBBWLE-UHFFFAOYSA-N,"""C1CN(CCN1CC2=CC=CC=C2)C3=NC4=C(N5C3=CC=C5)SC=C4"""
812,2771,WSEQXVZVJXJVFP-UHFFFAOYSA-N,"""CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F"""
813,594,XUJNEKJLAYXESH-UHFFFAOYSA-N,"""C(C(C(=O)O)N)S"""
814,9906447,VGSYEFOBFMUWGO-OAHLLOKOSA-N,"""CC1CCCN1CCC2=CC3=C(O2)C=CC(=C3)C(=O)C4=CC=C(C=C4)F"""
815,9885122,DHGXYMAJZPNYQQ-UHFFFAOYSA-N,"""COC1=CC(=C(C=C1C(=O)NC2C3CC4C2CN(C4)C3)Cl)N.Cl"""
816,44462783,NTBRVAZZXJHBGJ-UHFFFAOYSA-N,"""C1CNCCC1C(C2=CN=CC=C2)OC3=C(C(=CC=C3)Cl)Cl"""
817,9797360,RXLOZRCLQMJJLC-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C(=O)OC3=CC=C(C=C3)Br"""
818,441278,VOKSWYLNZZRQPF-GDIGMMSISA-N,"""CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O"""
819,45268365,XWTAQEXSIBGWRM-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C(=O)OC3=CC=CC=C3"""
820,70029,PJQCANLCUDUPRF-UHFFFAOYSA-N,"""C1CC2=CC=CC=C2CC3=CC=CC=C31"""
821,9879256,MQZFLDZRBIKMGM-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C(=O)OC3=CC4=CC=CC=C4C=C3"""
822,45484302,GBMDUJQQSGOIFW-UHFFFAOYSA-N,"""C1COCCN1CCCCC(=O)NC2=CC=C(C=C2)C3=CN=CC=C3.Cl"""
823,44622849,QGJVXXSJZAPJME-UHFFFAOYSA-N,"""CC1=NN2C(=NC3=C(C2=N1)CCNCC3)CC4=CC=CC=C4"""
824,65997,PWWDCRQZITYKDV-UHFFFAOYSA-N,"""C1CN(CCN1)C2=NC3=CC=CC=C3N2CC4=CC=CC=C4"""
825,16660294,UTPGRZGMQVAYAA-UHFFFAOYSA-N,"""CNC1=NC=NC(=C1)C2=CSC(=N2)N(C)C(=O)C3=CC=C(C=C3)F"""
826,45485614,HFOUMBDMIJJHCK-OSPHWJPCSA-N,"""CN(CCNC(=O)C1=CC(=C(C=C1OC)N)Cl)CC2CCCCC2(C3=CC(=CC=C3)O)O"""
827,45485620,POJMJIIKSJRQPV-OZJYBUQCSA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)OC)O"""
828,45485653,POJMJIIKSJRQPV-UBMARQKXSA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)OC)O"""
829,45485604,SOEFWQWHKHCTLH-BIIVWMMYSA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)O)O"""
830,44626295,POJMJIIKSJRQPV-QZOFJNMOSA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)OC)O"""
831,45485563,OHGAQBAXUOYIOB-CJAUYULYSA-N,"""CN(CCNC(=O)C1=CC(=C(C=C1OC)N)Cl)CC2CCCCC2(C3=CC(=CC=C3)OC)O"""
832,45485619,HFOUMBDMIJJHCK-BXKMTCNYSA-N,"""CN(CCNC(=O)C1=CC(=C(C=C1OC)N)Cl)CC2CCCCC2(C3=CC(=CC=C3)O)O"""
833,45485564,SOEFWQWHKHCTLH-QJTHLVPVSA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)O)O"""
834,752521,ODCAEXNEGXTNBY-UHFFFAOYSA-N,"""CC1(N=C(NC(=N1)NC2=CC(=CC=C2)Br)N)C"""
835,45485675,POJMJIIKSJRQPV-JQKXIHIISA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)OC)O"""
836,45485562,OHGAQBAXUOYIOB-AVRWGWEMSA-N,"""CN(CCNC(=O)C1=CC(=C(C=C1OC)N)Cl)CC2CCCCC2(C3=CC(=CC=C3)OC)O"""
837,44626294,SOEFWQWHKHCTLH-YUXJLSHCSA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)O)O"""
838,45485624,SOEFWQWHKHCTLH-ZSKASMGYSA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)O)O"""
839,46225029,CWYDYWFZPBTTIM-UHFFFAOYSA-N,"""C1C2C3C4C1C5C2C6C3C4C5(O6)NCCC7=CC(=CC=C7)F"""
840,11957735,ILPANLYEJQKXKY-UHFFFAOYSA-N,"""CC(C)(C)C1=CC=C(C=C1)C2=NC(=NN2C3=CC(=CC=C3)O)CN(C)C"""
841,46233633,HKZXJCJPMIJTDL-KBPBESRZSA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=CC(=C4)OC)C"""
842,135976297,CGNLROWYSDSBMN-STQMWFEESA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C(=CC=C4)O)C"""
843,46233560,OIVVFYLMLVRCHQ-KBPBESRZSA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C(=CC=C4)OC)C"""
844,10286136,XJNOJISWTROLSF-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=NC4=C(O3)C=C(C=N4)Cl"""
845,46180746,KZCFXYPUJPOLMF-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=NC4=C(O3)N=CC(=C4)Cl"""
846,46180744,ZLUOOMMZUAJVNO-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=NC4=C(O3)C=C(C=N4)F"""
847,11609760,ATCMRGMIYIPJQT-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=NC4=C(O3)C=CC(=N4)C5=CC=CC=C5F"""
848,11311114,HIWIXUJADKOVEP-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=NC4=C(O3)C=CC=N4"""
849,46233671,KMAHQUWVTWBRDK-PMACEKPBSA-N,"""CN1C2=CC=CC=C2C(=N1)C(=O)NC3CC4CCCC(C3)N4CC5=CC=CC=C5"""
850,131725,AFOFVIBWSLOHFR-UHFFFAOYSA-N,"""CC(C)N1C2=CC=CC=C2N(C1=O)C(=O)NC3CC4CCC(C3)N4C"""
851,11572597,YABLRALLVGHPFP-UHFFFAOYSA-N,"""CCC1=NC2=C(C=C1)OC(=N2)N3CCN4CCC3CC4"""
852,46233590,KWVHDIHZHBHZBJ-PMACEKPBSA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C(=CC=C4)OCC5=CC=CC=C5)C"""
853,46233591,FKNBNSUXUZHSKP-STQMWFEESA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=C(C=C4)O)C"""
854,46233593,SXJUZHRNCSMYNX-PMACEKPBSA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=C(C=C4)OCC5=CC=CC=C5)C"""
855,46233635,AJEBHUMZPBDLQF-STQMWFEESA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=CC=C4O)C"""
856,46233636,UYPUNICVVJSXHT-KBPBESRZSA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=CC=C4OC)C"""
857,46175179,WLMBSKSEPQCRJV-OAHLLOKOSA-N,"""CC(CN1CCN(CC1)C(=O)C)NC(=O)C2=CC3=C(S2)N(N=C3C4=CC=CC=C4)C"""
858,46225028,BKYSPAJPVPEZOE-UHFFFAOYSA-N,"""C1C2C3C4C1C5C2C6C3C4C5(O6)NCC7=CC(=CC=C7)F"""
859,10040286,FYGREZKTJIXWIH-UHFFFAOYSA-N,"""C1C2C3C4C1C5C2C6C3C4C5(N6CCC7=CC(=CC=C7)F)O"""
860,11709098,PKPRDSSAMMLSLJ-UHFFFAOYSA-N,"""CC1=C(C=C2C(=N1)N=C(O2)N3CCN4CCC3CC4)Cl"""
861,135976299,IJQKBGDDQMPHRI-STQMWFEESA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=CC(=C4)O)C"""
862,46233634,XHOQYFHYEDPLTL-PMACEKPBSA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=CC(=C4)OCC5=CC=CC=C5)C"""
863,11184481,BSNKYWSMUAGMDO-UHFFFAOYSA-N,"""CC1=NC2=C(C=C1)OC(=N2)N3CCN4CCC3CC4"""
864,46233592,XQKKWUYBGYIOKW-KBPBESRZSA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=C(C=C4)OC)C"""
865,46233637,VZSXQQMZYQDDQE-PMACEKPBSA-N,"""CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=C3C=CC=C4OCC5=CC=CC=C5)C"""
866,10356463,DUZFRLZTNIIHKJ-UHFFFAOYSA-N,"""C1C2C3C4C1C5C2C6C3C4C5(N6CC7=CC(=CC=C7)F)O"""
867,9794818,CXJLWJAYGMWLRR-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=NC4=CC=CC=C4O3"""
868,11220991,MJSSERWIBBMXQD-UHFFFAOYSA-N,"""C1CN2CCC1N(CC2)C3=NC4=C(O3)C=C(C=N4)Br"""
869,6472,OFAIGZWCDGNZGT-UHFFFAOYSA-N,"""CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2"""
870,130946,MZRKHUUDDHJVHS-UHFFFAOYSA-N,"""CCN1C2=CC=CC=C2N(C1=O)C(=O)NC3CC4CCC(C3)N4C"""
871,10308,ZSMRRZONCYIFNB-UHFFFAOYSA-N,"""C1CC2=CC=CC=C2NC3=CC=CC=C31"""
872,5281600,YUSWMAULDXZHPY-UHFFFAOYSA-N,"""C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O"""
873,44307990,LUAPLNWRHHWKLK-UHFFFAOYSA-N,"""C1CN(CCN1)C2=NC3=CC=CC=C3N2CC4=CC5=CC=CC=C5C=C4"""
874,4184,UEQUQVLFIPOEMF-UHFFFAOYSA-N,"""CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42"""
875,5584,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,"""CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C"""
876,9868452,QQJHRQZZCNYDMX-VPUSJEBWSA-N,"""C1C2COC3=C(C2CN1CCCCNC(=O)C4=CC=C(C=C4)C5=CC=CC=C5)C=C(C=C3)C#N"""
877,4205,RONZAEMNMFQXRA-UHFFFAOYSA-N,"""CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4"""
878,5145950,BKVIWGRFRKLFIO-UHFFFAOYSA-N,"""COC1=CC(=CC(=C1)COC2=CC(=C(C=C2C(=O)CCC3CCN(CC3)CCNS(=O)(=O)C)Cl)N)OC"""
879,10336265,GALAKJYLTKKOBQ-UHFFFAOYSA-N,"""COC1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2N4CCNCC4"""
880,187,OIPILFWXSMYKGL-UHFFFAOYSA-N,"""CC(=O)OCC[N+](C)(C)C"""
881,44307643,DULFTXXWXGBQBT-UHFFFAOYSA-N,"""CC1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2N4CCNCC4"""
882,667484,NPUKDXXFDDZOKR-LLVKDONJSA-N,"""CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2"""
883,121881,AOOSJYIINXVNHV-UHFFFAOYSA-N,"""CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)N)Cl"""
884,44307771,DTBALPGNCWCVJP-UHFFFAOYSA-N,"""C=CCN1C2=CC=CC=C2N=C1N3CCNCC3"""
885,135398745,KVWDHTXUZHCGIO-UHFFFAOYSA-N,"""CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C"""
886,5002,URKOMYMAXPYINW-UHFFFAOYSA-N,"""C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42"""
887,2995,HCYAFALTSJYZDH-UHFFFAOYSA-N,"""CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31"""
888,3372,PLDUPXSUYLZYBN-UHFFFAOYSA-N,"""C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO"""
889,2562,CFJMRBQWBDQYMK-UHFFFAOYSA-N,"""CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2"""
890,5311047,DCSUBABJRXZOMT-RBBKRZOGSA-N,"""COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F"""
891,135409453,IKBKZGMPCYNSLU-RGVLZGJSSA-N,"""CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC"""
892,750,DHMQDGOQFOQNFH-UHFFFAOYSA-N,"""C(C(=O)O)N"""
893,9812843,IQMRECYOUIKYGG-UHFFFAOYSA-N,"""C1=CC(=CN=C1)CC2=CN=CN2"""
894,9848499,LYXKFNHUJJDTIA-UHFFFAOYSA-N,"""C1CN(CCN1CCCCN2C(=O)C3=CC=CC=C3S2(=O)=O)C4=C5C(=CC(=C4)Cl)OCCO5"""
895,5595,ZNRGQMMCGHDTEI-UHFFFAOYSA-N,"""CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43"""
896,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,"""C1=CC=C2C(=C1)NC3=CC=CC=C3S2"""
897,182593,RLSGBCUXLRMTPF-UHFFFAOYSA-N,"""COC1=CC(=C(C=C1C(=O)OCCCN2CCCCC2)Cl)N"""
898,5073,RAPZEAPATHNIPO-UHFFFAOYSA-N,"""CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F"""
899,37459,ZZJYIKPMDIWRSN-HWBMXIPRSA-N,"""CC(C)(C)C1(CCN2CC3C4=CC=CC=C4CCC5=C3C(=CC=C5)C2C1)O"""
900,4431,SJDOMIRMMUGQQK-UHFFFAOYSA-N,"""COC1=CC=CC=C1N2CCN(CC2)CCCCN3C(=O)C4=CC=CC=C4C3=O"""
901,4235,YHXISWVBGDMDLQ-UHFFFAOYSA-N,"""C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl"""
902,4106,RLJFTICUTYVZDG-UHFFFAOYSA-N,"""CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC"""
903,3035572,NADMOKMSPBJASV-UHFFFAOYSA-N,"""CC1=C(N=CN1)CC2=NC(=CS2)C3=CC=CC=C3OC"""
904,119,BTCSSZJGUNDROE-UHFFFAOYSA-N,"""C(CC(=O)O)CN"""
905,44330991,LGQCVMYAEFTEFN-VUCTXSBTSA-N,"""CC1C2CC3=C(C1(CCN2CC=C)C)C=C(C=C3)O"""
906,6918878,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"""CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N"""
907,185861,VBOQYPQEPHKASR-GSVOUGTGSA-N,"""C(CS(=O)(=O)O)C(C(=O)O)N"""
908,23844143,PDNJLMZEGXHSCU-GSVOUGTGSA-N,"""C(CS(=O)O)C(C(=O)O)N"""
909,7057932,KIWQWJKWBHZMDT-GSVOUGTGSA-N,"""C1CSC(=O)C1N"""
910,92117,VBOQYPQEPHKASR-UHFFFAOYSA-N,"""C(CS(=O)(=O)O)C(C(=O)O)N"""
911,123132228,DYIRSNMPIZZNBK-UHFFFAOYSA-N,"""CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N3C2=NN=C3)NCC4=CC=CO4"""
912,60858,HXTGXYRHXAGCFP-UHFFFAOYSA-N,"""COC1=CC=CC(=C1OC)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O"""
913,941178,WPEBMRNXFWCMHU-UHFFFAOYSA-N,"""C1=CC=C2C(=C1)C=CC=C2CSC3=NC(=NC4=C3NC=N4)N"""
914,95066,ZITSATWAZDKOBF-UHFFFAOYSA-N,"""C1=CC=C(C(=C1)CSC2=NC=NC3=C2NC=N3)Cl"""
915,585593,KRBFLOBPUMORJO-UHFFFAOYSA-N,"""C1OC2=C(O1)C=C(C=C2)CSC3=NC=NC4=C3NC=N4"""
916,580676,IDRHDKGNUNKODU-UHFFFAOYSA-N,"""C1=CC=C(C(=C1)CSC2=NC3=NC=NC(=C3N2)N)Cl"""
917,1371287,WPPPKVSENOHDIG-UHFFFAOYSA-N,"""CCOC1=CC=C(C=C1)CSC2=C(C(=NC=N2)SCC3=CC=C(C=C3)OCC)N"""
918,42560846,BWGIECJEQVGDRP-UHFFFAOYSA-N,"""CC(=O)C1=C(N=C(N=C1SCC2=CC=CC=C2)C3=CC=CC=C3)N"""
919,1303448,PKNNCDGLZOSLJS-UHFFFAOYSA-N,"""CC1=CC(=NC2=C1C3=C(S2)C(=NC(=N3)C)SCC4=CC=CC=C4)C"""
920,21310426,SUGVYNSRNKFXQM-ACSDJOOWSA-N,"""CC1=CC=C(C=C1)CN2C(=CC(=N2)C(=O)NC3C(C4CCC3(C4)C)(C)C)C5=CC(=C(C=C5)Cl)C"""
921,9921157,QLOOWOVVZLBYHU-UHFFFAOYSA-N,"""CCC1=CC2=C(O1)C=CC3=C2N(N=C3)CC(C)N"""
922,717813,YPAKIZUIDJVWEU-UHFFFAOYSA-N,"""C1CCC2=C(C1)C3=C(S2)N=CN=C3SCC4=CC=CC=C4"""
923,1243152,IULBXDZWXBXGNP-UHFFFAOYSA-N,"""C1CC2=C(C1)SC3=C2C(=NC=N3)SCC4=CC=CC=C4"""
924,1586772,JBGBKQZMARTYMJ-UHFFFAOYSA-N,"""C1=CC=C(C=C1)CSC2=NC=NC3=C2C(=CS3)C4=CC=CC=C4"""
925,1569241,OIOMPFBFUIBOFU-UHFFFAOYSA-N,"""CC1=C(SC2=C1C(=NC=N2)SCC3=C(C=CC=C3Cl)Cl)C"""
926,709416,YQZJKNSLWYSIQK-UHFFFAOYSA-N,"""CC1=CC=C(C=C1)CSC2=NC=NC3=C2C(=C(S3)C)C"""
927,1587425,GKQNHLVTVYRVPU-UHFFFAOYSA-N,"""CC1=NC2=C(C=C(S2)C3=CC=CC=C3)C(=N1)SCC4=CC=CC=C4"""
928,706043,FHGYGOURWHLFKB-UHFFFAOYSA-N,"""CC(=O)CSC1=NC=NC2=C1C=C(S2)C3=CC=CC=C3"""
929,706024,BYOFGWKOPRCCDL-UHFFFAOYSA-N,"""C1=CC=C(C=C1)C2=CC3=C(N=CN=C3S2)OC4=CC=C(C=C4)C=O"""
930,676630,BKOSOHWFMPLYRS-UHFFFAOYSA-N,"""CC1=C(SC2=NC=NC(=C12)NC)C"""
931,6461607,HOASDGCNODVMOU-UHFFFAOYSA-N,"""CC1=CC2=C(S1)N=CN=C2SC"""
